cyclomatic_complexity,max_cyclomatic_complexity,avg_cyclomatic_complexity,wmc,dit,noc,cbo,rfc,lcom,fan_in,fan_out,loc,sloc,num_methods,num_classes,code_smells_count,change_frequency,bug_history,recent_changes,author_count,is_buggy,file_id,filepath
1.400521392750882,4.1585146543613725,4.880812012588403,22.88282702040703,2.0,3.0,16.871291483522867,16.627307382222416,33.038418566340354,8.0,1.0,437.0,15.0,11.0,3.0,2.0,1.8132441558129702,0.0,0.0,6.0,0,109,synthetic_109
2.7107015194352853,6.779834312733013,3.8512120587741183,28.561324456564172,5.0,3.0,12.77320107002186,12.736455980684479,81.99293587176795,12.0,10.0,109.0,50.0,18.0,4.0,3.0,0.08292235391897913,3.0,1.0,3.0,1,110,synthetic_110
1.8790417925003142,1.817051685836699,2.6251075197793403,18.108931883382795,1.0,2.0,8.594132555079009,13.910569516418912,39.95056249968056,4.0,9.0,361.0,12.0,4.0,1.0,6.0,0.012356251787082882,2.0,2.0,1.0,0,111,synthetic_111
14.274750429403124,1.2567760954147438,9.097055084641354,12.757132880905434,3.0,1.0,15.208045748332852,131.82191674549512,2.2191524639933062,1.0,14.0,319.0,130.0,3.0,1.0,6.0,0.15889629182741483,4.0,0.0,1.0,0,112,synthetic_112
9.254435402422848,33.87379923268602,7.031177140140761,10.615156270107555,0.0,1.0,16.15696510576424,1.22807226131786,50.14029917871762,7.0,16.0,205.0,55.0,13.0,4.0,5.0,0.04180643867218691,0.0,1.0,2.0,0,113,synthetic_113
6.017470952602655,19.077676421150628,1.1388188159593684,8.580866034079497,3.0,1.0,9.857962567274487,60.52928975267216,151.21002600623663,4.0,7.0,146.0,266.0,23.0,4.0,4.0,0.006804351984764374,1.0,3.0,3.0,0,114,synthetic_114
11.257598652604065,12.906427327993416,1.0801624505995342,53.05112096441562,1.0,3.0,14.51269480496746,25.930552240579875,46.016421137691225,1.0,17.0,787.0,16.0,9.0,1.0,3.0,0.13408627275759985,2.0,0.0,1.0,0,115,synthetic_115
9.139844703702781,6.258596444651419,2.4170432847497887,35.51214142283596,4.0,2.0,9.56463731497587,17.320472431039786,85.51511073538646,3.0,8.0,41.0,43.0,21.0,2.0,1.0,0.45937974130741827,1.0,0.0,2.0,1,116,synthetic_116
2.0324773817931954,2.9030653614210875,5.990943168988259,67.06352778831383,0.0,0.0,9.11899433383092,38.75764702466611,107.79732650770167,8.0,7.0,268.0,201.0,6.0,2.0,4.0,0.2505381512409738,0.0,2.0,4.0,1,117,synthetic_117
12.154067026177806,2.7012074157285415,14.092826404660503,2.654570836722111,0.0,3.0,7.7114913521775055,20.00502910797642,12.943703291825011,14.0,13.0,52.0,141.0,26.0,4.0,3.0,0.11252936374632491,0.0,2.0,7.0,0,118,synthetic_118
4.87549950983086,3.880059891265836,1.4890285298034391,26.251027269210148,2.0,2.0,11.177763133008513,62.007190238033004,11.915704709007787,3.0,17.0,92.0,14.0,28.0,2.0,4.0,0.31869163438489995,1.0,2.0,2.0,1,119,synthetic_119
9.23674145651783,8.967906483133145,3.705172390647207,55.72254530522481,2.0,2.0,1.381553403690232,69.28885438861124,47.20635323547652,12.0,19.0,83.0,319.0,12.0,1.0,2.0,0.07919676551752648,0.0,4.0,2.0,0,120,synthetic_120
12.321213246431157,13.538492877767757,2.4384210992742883,3.9991161940159534,4.0,0.0,17.020370544417226,16.430961040620744,26.468871616678864,11.0,19.0,597.0,319.0,2.0,3.0,2.0,0.004345758411611804,2.0,3.0,1.0,0,121,synthetic_121
2.9136535820915923,11.793903496967985,11.511125663127888,1.3762063494499375,5.0,0.0,16.436026577143483,9.723237212554258,91.5857491084462,11.0,11.0,694.0,65.0,3.0,3.0,4.0,0.43362659890047306,1.0,1.0,5.0,0,122,synthetic_122
1.5829608006192541,4.284122613889959,6.537739622300904,27.027863063772443,0.0,0.0,0.23746809234417612,26.92041365822728,115.14081768564279,11.0,18.0,50.0,67.0,3.0,2.0,4.0,0.29324492519668977,0.0,3.0,5.0,0,123,synthetic_123
2.293433730696907,31.981034985563063,6.466570139409572,17.088542883973396,4.0,1.0,13.98117901020251,73.03667818570797,21.803023921175736,12.0,13.0,14.0,681.0,28.0,4.0,1.0,0.43102708377282645,0.0,1.0,6.0,0,124,synthetic_124
3.785288463743072,14.390174048752264,2.8972467134193205,36.88154282642956,2.0,0.0,1.103711259230045,7.096826968500737,13.516380730422153,14.0,16.0,264.0,152.0,12.0,4.0,2.0,0.011914911998299417,0.0,3.0,5.0,0,125,synthetic_125
9.519148633194725,9.082304819313313,2.607504808982047,3.011164928283852,2.0,2.0,3.2651758600744687,29.262643730987268,75.82596478962243,13.0,2.0,118.0,118.0,15.0,4.0,4.0,0.5444217782078701,1.0,3.0,2.0,0,126,synthetic_126
10.856724859399167,10.460304720374351,1.9581666764501837,31.721002220637363,0.0,0.0,10.885270425285933,29.954340006766305,16.06580613670829,3.0,6.0,28.0,278.0,9.0,4.0,2.0,0.289901388274188,2.0,2.0,6.0,0,127,synthetic_127
1.0348820459082533,6.440378655320513,1.1740808915345087,4.503595461340459,3.0,2.0,1.4020674778365054,39.627900453805665,86.47144627595175,1.0,16.0,240.0,55.0,23.0,4.0,3.0,0.24861815582227562,0.0,3.0,1.0,0,128,synthetic_128
4.574380796692779,3.846612922740635,7.001278420009931,3.57430397931036,1.0,3.0,13.628539377268579,4.231968891079813,27.559665037770507,12.0,11.0,167.0,89.0,8.0,2.0,5.0,0.29394017317565574,1.0,2.0,3.0,0,129,synthetic_129
3.7013666045933564,5.400141293231124,6.028352317749769,3.588893131199014,2.0,1.0,14.27672237609779,37.744947273813295,55.06327516026851,11.0,8.0,797.0,51.0,11.0,3.0,2.0,0.5994873350799659,2.0,3.0,7.0,0,130,synthetic_130
2.2558366913791223,15.181818477567132,25.51733679345425,33.70206565128017,5.0,3.0,5.665562442476776,71.91759618867735,5.02060086455629,14.0,14.0,61.0,238.0,16.0,3.0,2.0,0.2652461882075834,3.0,1.0,7.0,0,131,synthetic_131
1.638401957728234,1.1449807972080428,18.084620202232998,21.884272780319378,5.0,3.0,0.051250788939321335,5.941936823404337,48.88960345326871,5.0,17.0,113.0,132.0,26.0,2.0,2.0,0.2609297822951457,0.0,3.0,2.0,0,132,synthetic_132
3.059542899312162,2.2338039223997606,3.431954777924182,14.807519126920887,2.0,2.0,2.706618741694841,8.136287750614859,30.052806898139252,12.0,12.0,166.0,166.0,27.0,4.0,2.0,1.4026506632361158,0.0,2.0,2.0,1,133,synthetic_133
15.315605613455748,1.4709437695252052,5.395849270618783,8.889228033561363,3.0,3.0,7.676235954909908,106.62531116584535,44.16800520333024,10.0,7.0,323.0,48.0,25.0,2.0,4.0,0.4240752084359099,1.0,4.0,6.0,0,134,synthetic_134
2.951919014407372,1.4158145191729243,9.688515048623309,41.94405334588665,3.0,2.0,31.785307743795265,5.989291642654737,9.196995746157896,13.0,13.0,169.0,42.0,22.0,3.0,2.0,0.17517689650037677,1.0,3.0,1.0,0,135,synthetic_135
4.65726402880076,20.342030336156586,6.684316044127737,9.9662549939489,4.0,0.0,7.993325992712507,57.803693032699734,66.75606523742663,1.0,7.0,199.0,105.0,4.0,1.0,2.0,0.36868156129686536,2.0,1.0,4.0,0,136,synthetic_136
7.070434884404275,13.162406117006883,1.8524573337434396,33.92165325696139,5.0,0.0,2.4067175760809363,20.334628276606473,99.31471316059388,11.0,13.0,61.0,205.0,28.0,2.0,3.0,0.14791067851443257,1.0,1.0,2.0,0,137,synthetic_137
3.259872494834812,7.427845944128924,2.7964804821995934,11.565497622277608,4.0,2.0,8.041100223532403,8.519909099831114,12.214516334426968,6.0,6.0,385.0,116.0,1.0,4.0,2.0,0.07797161736125233,0.0,2.0,4.0,0,138,synthetic_138
18.8389906914585,2.0295691844781327,1.414889032939266,9.462391316354742,5.0,0.0,6.2119760542213704,61.380180052345466,5.030510563140048,2.0,11.0,121.0,9.0,24.0,3.0,2.0,0.2725353700256493,0.0,4.0,4.0,0,139,synthetic_139
17.41004932270699,7.7651796579723324,10.240671359325127,12.423221197992051,1.0,1.0,12.107401841035724,17.680119766798672,1.1961229965786995,14.0,10.0,40.0,309.0,7.0,3.0,2.0,0.7900864512348703,0.0,2.0,5.0,1,140,synthetic_140
2.4503064749610264,7.414503320943712,3.7955431077658544,7.172905508612841,1.0,3.0,0.9051761383666325,21.696896073033543,51.35713440247937,2.0,10.0,228.0,15.0,2.0,3.0,5.0,0.7941127217596684,1.0,3.0,1.0,0,141,synthetic_141
4.438296392319236,2.90194712800225,1.778811176255451,27.535546258738787,0.0,1.0,11.451267845891863,13.352698775334236,46.709248666195904,4.0,12.0,58.0,472.0,24.0,3.0,4.0,0.1255219211310789,0.0,1.0,7.0,0,142,synthetic_142
2.789652300395234,6.688991313023238,4.341488617519751,13.97205631391192,4.0,3.0,6.234288152559116,26.964640280552356,39.559770669178285,2.0,17.0,30.0,8.0,28.0,4.0,4.0,0.22502795774612178,2.0,2.0,7.0,0,143,synthetic_143
2.676248381905409,6.083366145832069,3.888011304229215,5.284850619941305,2.0,0.0,26.372970222141326,5.356718928528941,13.194833147064442,1.0,1.0,406.0,182.0,5.0,1.0,4.0,0.071338571456269,1.0,4.0,4.0,0,144,synthetic_144
1.1879223888276127,10.567224329131346,2.3302613868913182,45.96679699101167,4.0,1.0,3.3468487199128893,14.882127190904207,24.78913325326026,9.0,14.0,133.0,17.0,7.0,3.0,4.0,1.6299738576044447,1.0,4.0,7.0,1,145,synthetic_145
5.702460354912966,11.08114536040912,1.361617364195408,9.686634847174226,2.0,0.0,8.010909578760185,104.61474125463431,45.1288023769661,8.0,19.0,286.0,367.0,4.0,2.0,4.0,1.1908623936972935,0.0,1.0,1.0,0,146,synthetic_146
4.492598164148193,1.4636232402053473,4.340323850557306,15.685647643555269,3.0,3.0,21.50928780454841,8.957576412720186,34.3350857495958,1.0,17.0,78.0,98.0,5.0,1.0,0.0,0.3145260149658288,0.0,3.0,5.0,0,147,synthetic_147
1.2642554369019625,5.693840046550616,3.203831272558113,47.38991217419253,4.0,2.0,0.8652239813221969,32.077721535513085,220.25665816906633,13.0,14.0,319.0,27.0,24.0,3.0,1.0,0.4895266211119729,2.0,0.0,1.0,0,148,synthetic_148
2.6331296050518467,10.831249947827285,5.439421242881545,19.575986077146613,3.0,2.0,22.146031414710148,11.799726131667812,7.334580630766366,10.0,18.0,33.0,67.0,1.0,1.0,4.0,0.37668528107543636,4.0,2.0,2.0,0,149,synthetic_149
12.944304755446701,7.9943945260778975,3.202929581270545,2.486292317155595,1.0,1.0,9.315087068463752,44.54675072121495,59.39587812102318,1.0,11.0,98.0,32.0,1.0,2.0,1.0,0.26979927410670546,2.0,5.0,4.0,0,150,synthetic_150
2.369302760710385,20.413494531754388,6.735310333925452,56.212333678644185,1.0,0.0,0.5619812023288664,4.208003388304102,25.902480040519972,12.0,12.0,773.0,33.0,15.0,3.0,4.0,0.016447117917590237,0.0,1.0,1.0,0,151,synthetic_151
1.7826543049273487,11.749747640549979,3.4082623570644626,19.761538578696523,0.0,0.0,2.8644193314259185,105.018313632732,27.948266282585788,14.0,10.0,325.0,448.0,20.0,2.0,1.0,0.18196115363713555,0.0,2.0,7.0,0,152,synthetic_152
4.361360547368181,2.7785286876730733,3.4693437429404415,8.156526311026187,4.0,1.0,9.8527279609705,18.142527664942133,63.22114307095264,7.0,4.0,147.0,93.0,19.0,4.0,2.0,0.3369818342817395,2.0,2.0,3.0,0,153,synthetic_153
22.2201849130763,1.7318243625624083,7.278275929689315,2.999536412328516,3.0,2.0,0.5578074191580905,8.077606304931606,58.95362876599073,14.0,0.0,93.0,238.0,29.0,3.0,2.0,0.33952505252928983,1.0,0.0,1.0,0,154,synthetic_154
2.385724067798631,11.28394147108891,2.549941941964351,31.600027913605338,2.0,3.0,6.98145383275971,2.2901316766781123,236.9693403932185,8.0,2.0,421.0,158.0,10.0,3.0,1.0,0.14010129634390436,0.0,3.0,4.0,0,155,synthetic_155
6.575775051486467,1.2686907266739442,1.4316638661708967,19.355510151257047,1.0,1.0,3.3957530520908894,5.581138203137818,6.870906206829155,6.0,18.0,167.0,174.0,28.0,3.0,4.0,0.8526047234854643,1.0,1.0,5.0,0,156,synthetic_156
8.169438131197314,9.813473778072908,1.087615064296284,15.248277160980564,1.0,3.0,7.759969523798678,22.004950362887445,5.49686250203277,2.0,6.0,294.0,26.0,18.0,3.0,7.0,0.05494510164691754,0.0,4.0,7.0,0,157,synthetic_157
2.356665861679029,29.172554553871517,5.221172357987757,44.86606661072891,2.0,2.0,0.3745699142236388,12.329552394154998,64.4291382836771,8.0,11.0,290.0,45.0,28.0,4.0,3.0,0.20815989945544194,2.0,5.0,5.0,1,158,synthetic_158
7.513744642461581,9.567824455775444,3.905196901182039,31.079800273921443,3.0,0.0,16.4169027590153,52.962296523664726,43.18336252339902,2.0,14.0,13.0,236.0,3.0,3.0,4.0,0.3522115776424421,1.0,3.0,4.0,0,159,synthetic_159
1.6390815002657626,9.44512101150437,2.780878774453015,40.81001662479479,4.296273505704082,1.5925470114081648,6.13962717668159,14.246421659364087,41.737104394649904,9.888820517112247,12.81490597718367,125.88943586310202,26.77702568823472,10.259008562744906,3.2962735057040824,3.7037264942959176,1.1716234851027796,1.5925470114081648,3.111179482887753,5.81490597718367,1,160,synthetic_160
1.8814243801902295,10.993078152489922,2.6733374432630184,5.134656482726788,0.330533878126005,1.330533878126005,16.413482178089613,6.109788126199383,15.15531649734219,2.66106775625201,14.512597548432979,94.74505141247187,314.5938808312761,13.826334695315012,2.8347330609369976,3.6694661218739952,0.7502926850795344,1.0,3.5041991828109924,1.8263346953150124,1,161,synthetic_161
3.0540882736082477,2.30488750264084,3.438510455296759,15.022579221294391,2.046909220223582,2.015636406741194,2.864023917474277,8.208217852138146,30.864963880960982,12.0,11.968727186517611,165.10872481575194,164.1861768180215,26.859272339329255,4.0,2.015636406741194,1.3820148546037647,0.04690922022358179,1.9843635932588062,2.015636406741194,1,162,synthetic_162
3.9211012751028758,12.695326099683427,3.564246117188106,20.691436989673555,5.0,0.5765985192936304,11.679622054222785,16.15635537529898,82.80121739884737,2.117007403531848,12.648977789404455,219.82148746631592,107.02174827991716,20.234014807063694,2.270204442119109,3.270204442119109,0.3037653620778146,0.4234014807063696,2.0,3.846802961412739,1,163,synthetic_163
2.5005800760154377,25.518718322657108,5.207881144821907,38.042939735363845,3.184644554526709,1.6051184818244302,1.590986248941039,14.126310373140814,91.7613115765819,4.840947854595442,14.159052145404559,274.99450230932837,97.91412343552634,23.261421781893162,2.815355445473291,2.60511848182443,0.12659253858924474,1.2102369636488606,3.815355445473291,4.21023696364886,1,164,synthetic_164
2.2637838518945186,7.89138849559108,3.4048310222470617,33.66962482080412,4.706511825281962,2.4130236505639235,10.00667812453929,13.36618510771691,65.2042962543312,11.119535475845886,11.173952698872153,116.04371619323291,40.31489023430474,14.77163007810158,3.7065118252819618,3.2934881747180382,0.5369636759304226,2.4130236505639235,1.8804645241541142,4.173952698872153,1,165,synthetic_165
3.7643384432441778,3.4237442733316774,1.3096203340444141,18.10818745008929,2.9577605318547464,0.0,2.089951118864934,166.43558175774675,17.209265711869868,13.915521063709493,3.056319290860338,391.24002216061444,266.0707317008044,25.71840354569831,2.9859201772849158,4.985920177284916,1.6485384747523026,0.9859201772849155,0.02815964543016891,1.0422394681452534,1,166,synthetic_166
9.237436242408428,12.314564005937308,4.18326100417722,16.56534391612354,3.198842404088805,0.3976848081776103,3.607110870630815,50.72005378459033,70.72672578283583,1.3976848081776103,14.40926076728956,36.994212020444024,47.80694557546717,17.79536961635522,1.198842404088805,3.4034727877335844,0.14347121740431695,1.0,2.4034727877335844,2.0,1,167,synthetic_167
2.271139069198966,7.873094919045814,3.4121774078628,33.58555416984479,4.71134195274865,2.4226839054973,10.05220860793623,13.355821242269947,65.48059791255787,11.13402585824595,11.154632189005401,115.9277931340324,40.474284440705446,14.82476148023515,3.7113419527486498,3.2886580472513502,0.5294912199700903,2.4226839054973,1.8659741417540499,4.1546321890054,1,168,synthetic_168
2.288643189120974,23.660573183544273,5.382689102320793,49.52363690389521,1.5803510810624113,1.5803510810624113,2.209364041433462,17.87481306479214,73.52884493592398,8.0,10.160702162124823,285.38386189168654,77.73261567713192,23.383861891686525,3.5803510810624113,3.2098244594687944,0.21705189322957363,1.5803510810624113,4.370526621593617,4.790175540531205,1,169,synthetic_169
2.6409753705846977,7.932213885391297,1.9987819706693686,38.19799459262123,3.2119199495620228,1.3940400252189886,6.432542432736831,33.45128822244126,19.716487145028168,6.635759848686068,15.182120075656966,116.84435896602147,15.817879924343034,15.27484052959876,2.6059599747810114,4.0,1.1132761772978037,1.0,3.2119199495620228,5.029799873905057,1,170,synthetic_170
1.5552113642449024,26.911224301752863,1.2418629721720378,8.288228536762922,0.36849560743325505,3.0,7.876197274863588,24.233300596983636,17.98398805924326,4.589592971893208,0.7369912148665101,50.64304465365902,23.13727452311288,15.221097364459954,4.0,3.0,0.063956077781571,1.147398242973302,3.778902635540047,6.705203514053396,1,171,synthetic_171
1.898532265698263,20.929756673064425,2.017156536201692,14.311800035985112,1.7446148724902777,3.0,9.33120210534374,20.81734154289139,37.0024189522839,6.791383795984444,3.4892297449805554,67.9821473933775,31.11876626044361,16.046768923494167,4.0,3.0,0.06959136510224528,1.697845948996111,2.9532310765058334,5.604308102007778,1,172,synthetic_172
3.4763806324873188,10.644399816300227,1.340332967525987,5.618613034012334,1.0850403244562192,2.0,3.9906130368226744,60.1086045602296,17.851688313933955,10.319677404350246,5.105524217930849,40.762258169548275,67.06766118153928,12.445685515755727,2.9149596755437805,3.0850403244562195,0.15631797202851175,0.08504032445621923,1.0850403244562192,2.9149596755437805,1,173,synthetic_173
13.58171215662341,13.022180314972813,5.329418251978057,2.976082833916456,0.1499614222102007,1.8500385777897992,13.655986364480121,10.25013897096877,52.65187117149513,4.649575644312208,10.8500385777898,29.799537066522408,147.49267021993813,22.300694400216386,3.850038577789799,5.400154311159197,1.8540278142199544,0.8500385777897993,1.1499614222102008,5.0,1,174,synthetic_174
1.3116808369286928,18.632935956834466,1.7477707879274835,28.307181833836726,2.2021973034471864,1.8989013482764068,5.207452738056815,19.496140586314255,19.441623796079522,6.752746629308983,7.707690562065153,93.8977913499763,18.797802696552814,10.595605393105627,3.4494506741382036,3.5505493258617964,0.9254478848974843,1.0,4.0,7.0,1,175,synthetic_175
8.517613465511024,15.219699906713437,4.279354059077143,11.367913367561627,2.713769650528766,0.28623034947123394,2.6397051713622255,55.77888564392284,61.88844227879127,1.286230349471234,14.473438136153419,36.95410116490412,46.32851673826848,16.809179767019177,1.286230349471234,3.9045898835095887,0.06481491365646026,1.0,3.0954101164904113,2.4770505824520566,1,176,synthetic_176
2.64806626192422,17.66594973843509,1.2181384050554789,4.803870393995574,0.6291817478017336,2.3708182521982666,4.866684062910161,47.03355531295141,16.359398748330285,8.404272234612137,2.5167269912069345,39.708182521982664,53.08826913788842,12.483273008793066,3.3708182521982666,3.0,0.11201349671152735,0.37081825219826636,2.112454756594799,4.4832730087930655,1,177,synthetic_177
5.305249554861323,12.115744042474507,2.4177180029860175,6.403837435419342,1.6623174946727854,1.3376825053272146,2.9271652262285532,59.62664231231833,34.515249373744254,7.688412526636073,7.973904968036713,36.0,64.38334881126296,12.986952484018357,2.3376825053272148,3.3311587473363926,0.11600467867565184,0.3311587473363927,1.6623174946727854,2.6688412526636074,1,178,synthetic_178
2.6252245373552006,5.810753315889359,2.9567135264483224,11.746906171791174,1.3318447132349933,1.6659223566174965,7.55473647068675,5.953032495462197,20.446745288786783,8.659223566174965,13.336310573530014,145.28718611028478,212.77087007355047,22.32291299264495,3.6659223566174965,2.668155286765007,1.2144816760040682,0.33407764338250334,2.668155286765007,1.6659223566174965,1,179,synthetic_179
7.905136336340997,11.638834632318163,1.152776177084019,6.8695198074679364,2.7738933631231815,0.8174044245845458,6.008912144059096,57.54083686938684,24.862438445035266,8.634808849169092,1.6348088491690915,20.626257519599093,43.02640840232137,5.087022122922729,1.8174044245845458,1.8174044245845458,0.13427789422533734,2.3651911508309085,1.591297787707727,4.7738933631231815,1,180,synthetic_180
4.455406191115339,5.911091030966379,1.4443818502060575,20.05602875297658,1.7252782070099357,2.0,9.01978085937507,61.43712920092619,13.698017200687548,5.197774343920513,13.428616691129166,76.6155795925564,29.93386399342372,23.329729519168907,2.2747217929900643,3.7252782070099357,0.26993802824329705,0.7252782070099358,1.7252782070099357,2.2747217929900643,1,181,synthetic_181
1.7007162710387604,18.730435279510566,3.598667580748887,45.48384430029345,3.1224868516954025,1.4387565741522987,2.0427418537031876,13.762168217815024,42.18144605978585,8.561243425847701,12.683730277543104,201.88478214191093,29.28518407626437,16.213888057198275,3.4387565741522987,3.5612434258477013,1.0061436362450682,1.4387565741522987,4.438756574152299,6.1224868516954025,1,182,synthetic_182
6.483189567686057,6.054875439666059,5.427929111775415,2.0757370048975887,1.2341462504924203,2.6170731252462103,12.952948289458579,21.24559667493648,76.17668525552298,4.85121937573863,8.531707499015159,40.3414625049242,266.4804769338442,20.68048812327653,2.7658537495075795,3.5317074990151593,0.9670897541175356,1.0,1.0,5.61707312524621,1,183,synthetic_183
7.358670893839682,8.497171856091695,3.2336173900890435,10.767304608927272,3.886848381556415,0.028287904610896253,14.222707275924854,2.462982617500136,82.15297789719246,6.113151618443585,13.943424190778208,481.7340034086383,50.7608092020042,6.830272572334622,1.0282879046108961,6.830272572334622,0.09166125545259697,0.028287904610896253,3.028287904610896,5.886848381556415,1,184,synthetic_184
9.89130802878105,11.798174514230375,1.0770828828065553,8.250000532665547,3.5467414727982516,0.3021723514678323,7.179278436705333,56.498995512685504,27.676504022636315,7.604344702935665,0.6043447029356646,13.928240569081819,30.40322261096189,2.5108617573391605,1.3021723514678323,1.3021723514678323,0.13125063755332436,3.3956552970643354,1.8489138242660839,5.546741472798251,1,185,synthetic_185
3.262549024738723,2.5669983464037136,2.8227684058788096,15.531451531457185,2.2782704788351267,1.4434590423297464,2.507085269884731,52.69369401885774,26.118835978408264,12.556540957670254,9.495565690483858,229.16739869557378,194.10531836234782,26.721729521164875,3.7217295211648733,2.8348114365053805,1.4766295678278234,0.2782704788351268,1.4434590423297464,1.7217295211648733,1,186,synthetic_186
6.345777579711748,7.044782144114546,2.7766515832400076,12.180944192089429,3.764015080251044,0.0,10.810684927927205,41.6205773432918,67.80209203886648,7.887879357991646,11.404165882761486,457.94128182133875,96.62463710401713,11.483713475230159,1.4719698394979115,6.528030160502088,0.4641963852799109,0.23598491974895575,2.292045240753133,4.820075401255221,1,187,synthetic_187
9.230465372400332,11.881992051412679,4.057101766486963,17.918695489843117,3.256068322761324,0.5121366455226479,4.032651270588854,48.33435372259363,71.78304593621345,1.512136645522648,13.95145341790941,37.28034161380662,47.46359006343206,18.024273291045297,1.2560683227613239,3.231795031716028,0.166036260273658,1.0,2.231795031716028,2.0,1,188,synthetic_188
4.605415498569303,33.68322478094048,5.128221499018569,22.412217298815023,2.0,0.0808671790768627,16.329511045417913,0.6116357852408181,1.492232317774631,1.4447694849227448,7.202167947692157,53.73072997599647,147.7682382012302,15.485203074461175,1.121300768615294,3.9191328209231373,0.4194822075355705,0.9595664104615687,0.0808671790768627,4.878699231384706,1,189,synthetic_189
9.226412796247116,11.630512568160125,3.983757991954128,18.705478245539894,3.2893371103142126,0.5786742206284252,4.280042898190174,46.947406158122355,72.39714688182974,1.5786742206284252,13.6853031174863,37.446685551571065,47.26397733811473,18.15734844125685,1.2893371103142126,3.131988669057362,0.17915464499785894,1.0,2.131988669057362,2.0,1,190,synthetic_190
6.56960343934698,7.577883181102678,3.5543275334093845,16.831156036798227,3.5564367167526747,0.0,13.045575817400568,6.525257821342399,86.48644069354268,6.221781641623663,13.223764254317182,454.71292762951543,61.409858867457515,6.889109179188169,1.1108908208118313,6.667327537564506,0.10977291990577419,0.0,2.8891091791881687,5.778218358376337,1,191,synthetic_191
6.6628430038928315,12.69972142723045,3.1739620584357926,8.277036401304397,2.1213269962684596,0.8786730037315402,2.6531092939193974,59.41492036242119,45.68132907170323,5.393365018657701,10.727961977610759,36.0,59.10473954291271,14.36398098880538,1.8786730037315402,3.5606634981342298,0.0985252295139658,0.5606634981342299,2.1213269962684596,2.4393365018657702,1,192,synthetic_192
2.1209078606007408,25.419502181750293,4.6380201028755375,45.088105065025886,2.4034384046707924,1.7982807976646038,0.9741356240256784,12.844455746056685,56.43298808837032,8.201719202335397,11.605157607006188,258.3300852333428,39.35186233460891,23.76389675095668,3.798280797664604,3.201719202335396,0.4949670769625912,1.7982807976646038,4.798280797664604,5.403438404670792,1,193,synthetic_193
8.804460488412527,12.781762702422443,4.295094779446319,13.36263522964415,2.8957635956735195,0.20847280865296125,3.0717530909096453,59.32208054047077,61.308677811355466,1.2084728086529613,16.104236404326482,41.83723864228291,45.35172584857318,18.146600447591286,1.1042364043264805,4.0,0.09150182236155219,1.0,2.8957635956735195,2.0,1,194,synthetic_194
5.170395206452195,21.527218739397085,2.7395844778679184,9.141284308212986,1.4261106695463353,1.5738893304536647,4.939502078151344,41.24481989987406,38.639723144155006,2.5738893304536647,7.605923570913788,41.246297768178884,34.31036624909913,15.950740446364224,2.5738893304536647,3.4753702231821118,0.06369139204858534,1.0,3.5246297768178882,4.623148884089441,1,195,synthetic_195
3.9669863686290356,20.694944630628022,4.427681178027484,19.271556910841404,2.0,0.8734488560472327,10.703399757259179,3.719237931540314,13.28744932899437,5.80396870825978,9.183622140118082,100.09675807876312,155.29776413244872,20.240693136283397,2.310173284070849,3.126551143952767,0.8255204425487563,0.5632755719763837,0.8734488560472327,3.689826715929151,1,196,synthetic_196
12.623096283865708,16.428068983082053,2.837063414491321,15.51286498630397,1.21793565429549,0.6955160864261275,30.436521212927317,1.467352650212589,42.631883078182746,8.78206434570451,12.608967827147746,569.8081234082488,210.22834465584447,2.8269034814432352,1.6955160864261276,2.8269034814432352,0.0785646209945612,0.6955160864261275,3.6955160864261276,3.21793565429549,1,197,synthetic_197
5.460558363569106,2.9997046471963023,1.3725044177519534,13.383744806962095,4.582005636782373,0.2786629088117514,21.2495745681062,21.697034743596266,13.331356197066516,4.721337091188248,5.811308907276384,164.29615782990643,9.696657272029379,26.27866290881175,3.7213370911882486,4.860668545594124,0.6600088982925174,1.0,2.0,4.582005636782373,1,198,synthetic_198
2.854991172832772,12.923382729571884,4.493045053017556,22.53174698698551,3.8132521378334516,1.3955826207221826,3.1589708692279674,13.420940901505597,92.66589520177416,4.7469914486661935,16.230921654944723,217.97989461789228,173.8574259306116,20.35140882794401,2.1867478621665484,2.0,0.5558302612151576,0.0,2.0,2.6044173792778174,1,199,synthetic_199
5.328950683972471,5.607617707199804,2.166610821361678,14.260216852945243,3.460158908698327,0.0,7.30244241683979,91.98587525421804,47.166328229552875,10.318728730413385,8.061747995681596,432.1135072393578,164.3845633602731,17.25698073473179,2.0796821826033463,5.920317817396654,0.9431608176526041,0.5398410913016731,1.3804767260949806,3.3007945434916346,1,200,synthetic_200
9.904671343564136,7.820342189105481,2.8324954768562307,28.566900033610565,3.1877551010609224,2.0,10.450907368828139,15.618594002927754,80.68518563576673,3.0,8.609183674204308,38.360204078448,58.432653079842474,21.812244898939078,2.406122449469539,2.015306123673847,0.7806927818044529,1.0,0.2030612247347694,2.609183674204308,1,201,synthetic_201
5.393310103222392,3.832239949817012,1.5727327766325683,12.23140555725933,5.0,0.057146429442018976,21.77000264746715,15.268951479742679,20.42294672541739,4.714267852789905,4.857196441630284,180.34312863759345,18.71489300514324,25.42853570557981,3.8285607116739433,4.828560711673943,0.6744804464999463,0.942853570557981,2.0,4.885707141115962,1,202,synthetic_202
